row_index,id,event,label,local_pred,prob_rumor,review_label,llm_confidence,review_source,would_rescue_false_negative,would_create_false_positive,reason,similar_examples,text
168,580335608477982720,4,0,0,0.2417381625632394,0,0.8,cache,False,False,推文为常规新闻报道，无明确虚假指控，且相似训练样本多为非谣言，不支持改为谣言。,"[{""label"": 0, ""similarity"": 0.9894, ""text"": ""Germanwings flight 4U9525 crashes in French Alps: weather calm at time of crash, debris found - live updates http://t.co/kRtcwgrW86 #4U9525""}, {""label"": 1, ""similarity"": 0.9532, ""text"": ""Germanwings flight #4U9525 crashes in French Alps: plane was at low altitude when 'mayday' call received - live http://t.co/zViQibyimM""}, {""label"": 0, ""similarity"": 0.7613, ""text"": ""#Lufthansa tweets on #Germanwings #4U9525 crash - LIVE UPDATES http://t.co/zU6hn03xzU http://t.co/k0jbLmv84k""}, {""label"": 0, ""similarity"": 0.7583, ""text"": ""Germanwings flight #4U9525 from Barcelona to Dusseldorf has crashed in French Alps. http://t.co/FHoX6q0GHt R.I.P. http://t.co/oUOhJrHxko""}]",Germanwings  flight 4U9525 crashes in French Alps: a 'dark day' for Lufthansa if #4U9525 fears realised - live http://t.co/9la7dYRcUz
354,524955388190662657,6,0,0,0.23379411807211659,0,0.9,cache,False,False,推文描述枪击后核心小组房间内照片，与所有相似训练样本（均标记非谣言）内容一致，且本地非谣言证据得分高于谣言证据，无充分理由改为谣言。,"[{""label"": 0, ""similarity"": 1.0529, ""text"": ""Chairs against door. MT @grahamctv: Photo from inside caucus room after shooting http://t.co/ELaGEUBVM1""}, {""label"": 0, ""similarity"": 0.9993, ""text"": ""Chairs piled against the door. This is surreal. RT\""@grahamctv: Shot from inside caucus room after shooting. http://t.co/CmJbhSDSMo\""""}, {""label"": 0, ""similarity"": 0.8567, ""text"": ""Caucus room barricaded after shooting. http://t.co/FgI0JTxE2f""}, {""label"": 0, ""similarity"": 0.85, ""text"": ""Stunning photo inside caucus room during shooting http://t.co/wgGCPeYZ67 http://t.co/OpERH3GiMu""}]",Shot from inside caucus room after shooting @ctvottawa #ottawashooting. http://t.co/JjEWpnbUW7
70,500362679039840257,1,0,0,0.22867034447877843,0,0.9,cache,False,False,推文为客观事实陈述（RT转推），本地模型非谣言证据（“over”“ferguson URL”“rt”）得分高于谣言证据，相似训练样本中非谣言样本（0.7498、0.6785）与文本内容一致，无强烈谣言线索。,"[{""label"": 1, ""similarity"": 0.8561, ""text"": ""URGENT: Darren Wilson is the police officer who shot Mike Brown http://t.co/RZ1eYcKpiY #Ferguson http://t.co/D2HyKchWvq""}, {""label"": 0, ""similarity"": 0.7498, ""text"": ""When and where - #MikeBrown shot by police officer Darren Wilson in #Ferguson http://t.co/gCy99f2T5Z http://t.co/kr1ZjFFJ51""}, {""label"": 0, ""similarity"": 0.6785, ""text"": ""WELP! RT @TUSK81: #Ferguson chief says officer Darren Wilson devastated. Mike Brown unavailable for comment about his feelings because dead.""}, {""label"": 1, ""similarity"": 0.633, ""text"": ""#Ferguson police chief says officer Darren Wilson didn't know #MikeBrown was a robbery suspect http://t.co/SbpxzwwZWs""}]",RT @FreeTopher: OFFICER DARREN WILSON STANDING OVER MIKE BROWN'S BODY AFTER SHOOTING HIM 9 TIMES #Ferguson http://t.co/7uAMFPdyPO
160,580330454869512192,4,0,0,0.2253205213019359,0,0.95,cache,False,False,推文为新闻汇总标题，本地非谣言证据强且所有相似训练样本均为非谣言，无明显谣言线索。,"[{""label"": 0, ""similarity"": 1.0424, ""text"": ""What we know about the Germanwings crash so far http://t.co/G8jyRegGrc http://t.co/UMWNHdT8HH""}, {""label"": 0, ""similarity"": 1.0141, ""text"": ""This is what we know about the Germanwings Airbus A320 plane crash so far http://t.co/DsZnmtgLun http://t.co/0X1MgYByK8""}, {""label"": 0, ""similarity"": 0.869, ""text"": ""#Germanwings plane crash: what we know so far http://t.co/q1I8tkghmf http://t.co/Lywc9MHPgj""}, {""label"": 0, ""similarity"": 0.8389, ""text"": ""UPDATE CRASH This is what we know about the Germanwings #4U9525 Airbus A320 plane crash so far http://t.co/Ah5H6qxIRp""}]",Everything we know about the Germanwings plane crash in France http://t.co/o0ZSGb1lQq http://t.co/N4TTbxlOY4
361,524987263835721728,6,0,0,0.22530933671090703,0,0.85,cache,False,False,推文仅为抽象祈祷表达，无具体事件陈述；相似谣言样本虽有枪击描述但该推文未提及，整体证据不足。,"[{""label"": 0, ""similarity"": 1.2141, ""text"": ""Stay safe to everyone back home in Ottawa #PrayForOttawa""}, {""label"": 1, ""similarity"": 1.074, ""text"": ""Thoughts &amp; prayers go out to the soldier killed in Ottawa during the shooting &amp; everyone affected in Ottawa. #PrayForOttawa #OttawaShooting""}, {""label"": 0, ""similarity"": 0.9948, ""text"": ""\""@Joerayment: Dramatic photos from @wcuddington on the scene in Ottawa http://t.co/NBNrYercrM http://t.co/xXwgdoW82Q\"" #PrayForOttawa :(""}, {""label"": 0, ""similarity"": 0.9856, ""text"": ""Thoughts and prayers for everyone in Ottawa #staystrong #PrayForOttawa""}]",Prayers to Ottawa. #PrayForOttawa http://t.co/HOaNBdifHf
245,544379787246981122,5,0,0,0.2249741359006363,0,0.75,cache,False,False,推文本身是客观描述‘他们的脸说明一切’且附有链接，未发现明确虚假或恐慌性断言；最相似谣言样本虽标签为1，但文本一致性高，无法确定推文含有故意误导信息，因此保持非谣言判断。,"[{""label"": 1, ""similarity"": 0.8216, ""text"": ""These hostages' faces say so much http://t.co/FkqkWrumfZ #sydneysiege http://t.co/alk2z0Lsgj""}, {""label"": 1, ""similarity"": 0.6077, ""text"": ""Map: Exclusion zone remains around #MartinPlace as the #Sydneysiege continues  http://t.co/aOuG4dmrHb http://t.co/ZP0U1xNQzA""}, {""label"": 0, ""similarity"": 0.5557, ""text"": ""Images of the #SydneySiege http://t.co/dx5yyCVc9K http://t.co/wRpCfYU3sy""}, {""label"": 0, ""similarity"": 0.5556, ""text"": ""UPDATE: Police say #Sydneysiege is over http://t.co/WrPVZSJHlX http://t.co/Gdasj7IRBX""}]",Their faces say it all. #Sydneysiege continues more&gt;http://t.co/6EAaEKw4n9 http://t.co/NkzVcf9mxv
157,580361142666563584,4,0,0,0.22381788706482678,0,0.7,cache,False,False,推文仅描述直升机和应急车辆到达，未明确声称事故或坠机；相似谣言样本均包含‘crash’等直接措辞，证据不足，不宜改为谣言。,"[{""label"": 1, ""similarity"": 0.8163, ""text"": ""Sad news, plane crashed in southern France http://t.co/2K5CklKRzZ #GermanWings""}, {""label"": 0, ""similarity"": 0.7855, ""text"": ""Germanwings plane crashes in southern France http://t.co/Y4vqLg5RL8""}, {""label"": 1, ""similarity"": 0.7375, ""text"": ""BREAKING: GermanWings A320 Crash in Southern France""}, {""label"": 1, ""similarity"": 0.7155, ""text"": ""#breaking Airbus A320 crashes in southern France with 148 people on board  #Germanwings http://t.co/suRCtXRGsU""}]",Helicopters and emergency vehicles are arriving in southern France. #Germanwings http://t.co/2Ry7Itpo4L
303,524995771587108864,6,1,0,0.2221109912612076,0,0.85,cache,False,False,推文描述降半旗致哀的常规仪式，属于事实性陈述；相似训练样本均为非谣言，且内容高度相关（如悼念、事件报道），无谣言线索支撑更改。,"[{""label"": 0, ""similarity"": 0.4636, ""text"": ""McMaster's flags have been lowered in memory of today's shooting victim in Ottawa. http://t.co/5rFkvTybQO""}, {""label"": 0, ""similarity"": 0.3779, ""text"": ""A mother lost her child. A father lost his son. A young man lost his life. #JusticeForMikeBrown #Ferguson http://t.co/dRRPNhBPiw""}, {""label"": 0, ""similarity"": 0.361, ""text"": ""The Pittsburgh Penguins had Oh Canada sung tonight vs Philly in honour of the event in Ottawa. #class http://t.co/WSgjWNkbCK""}, {""label"": 0, ""similarity"": 0.3368, ""text"": ""What we know so far about the Canadian Parliament shooting in Ottawa http://t.co/3NUfy6joHM http://t.co/9iWwhBPPZv""}]",This afternoon we've lowered our flags to half mast in honour of the Canadian Reservist who lost his life in Ottawa. http://t.co/3oTF5sd2Lf
54,499700824432717824,1,0,0,0.21828140337935542,0,0.85,cache,False,False,推文中的'On some Tiananmen shit'虽敏感，但整体为对Ferguson事件的评论引用，非谣言叙事；相似训练样本仅一个谣言且相似度不高（0.5459），其余为非谣言，本地证据中非谣言特征（如'ferguson URL'）分数更高。,"[{""label"": 0, ""similarity"": 0.6462, ""text"": ""#Ferguson picture from earlier in the day, high powered rifles trained on protesters http://t.co/OYOur3ZCrA""}, {""label"": 1, ""similarity"": 0.5459, ""text"": ""Remarkably, despite the military-style police presence in #Ferguson, a known killer was able to skip town http://t.co/lDGjp6Wt1j""}, {""label"": 0, ""similarity"": 0.3839, ""text"": ""The @latimes reports on #Ferguson - http://t.co/p69w3eaHpb http://t.co/3DtEAVnpkW""}, {""label"": 0, ""similarity"": 0.3492, ""text"": ""Statement from St. Louis County Police Officers Assoc., saying @GovJayNixon put officers lives in danger. #Ferguson http://t.co/plnDpI5uRE""}]","On some Tiananmen shit. RT @sebwalker: Military-style police: 3 APCs, ~100 officers, high-powered rifles #Ferguson http://t.co/JK0ZBrnEIO"
316,525055879545380864,6,1,0,0.2179259486095532,0,0.95,cache,False,False,推文是常见的情感支持表达，类似训练样本中三个高相似度样本均为非谣言，且无虚假信息线索。,"[{""label"": 0, ""similarity"": 1.2118, ""text"": ""Our thoughts are with everyone in Ottawa and those affected by today's events. #OttawaStrong""}, {""label"": 0, ""similarity"": 1.0252, ""text"": ""Our thoughts are with all those affected by today's events in Ottawa.""}, {""label"": 0, ""similarity"": 1.0041, ""text"": ""Our thoughts are with all those affected by today’s events in Ottawa.""}, {""label"": 1, ""similarity"": 0.8794, ""text"": ""Raptors hold a moment of silence to honour Cpl. Nathan Cirillo and all those affected by today's events in Ottawa. http://t.co/hqoIIvCRNj""}]",Our thoughts are with the family and friends of Cpl. Nathan Cirillo and all those affected by the events in Ottawa today. #OttawaStrong
161,580351083383517185,4,0,0,0.216201376023602,0,0.85,cache,False,False,"推文为对事件现场的客观报道，无虚假内容；相似训练样本中标签0的样本相似度更高（0.6182,0.6156），且文本中'staging'和'crash site'等词偏向真实记录。","[{""label"": 0, ""similarity"": 0.6182, ""text"": ""French Air Force Boeing C-135FR Stratotanker flying over #4U9525 crash site http://t.co/Hv3kJZ28a9 http://t.co/EQl9ysUiXN""}, {""label"": 0, ""similarity"": 0.6156, ""text"": ""Pray for #4U9525 http://t.co/II7Rl24ffH""}, {""label"": 1, ""similarity"": 0.5898, ""text"": ""NEWS: 'Emergency Emergency' was the final distress call that was sent from the cockpit of flight #4U9525  - @PollyR_Aviation""}, {""label"": 1, ""similarity"": 0.5567, ""text"": ""BREAKING Authorities confirm last words from #germanwings #4U9525 A320 distress call were \""emergency, emergency\"" http://t.co/wFg8KTSve2""}]","BREAKING Emergency units staging in Seyne-les-Alpes, near #4U9525 crash site /@Aviaponcho http://t.co/wFg8KTSve2 http://t.co/NaHq3MIOlz"
140,580321350750990336,4,1,0,0.21192960016694617,0,0.85,cache,False,False,推文仅建议使用话题标签获取信息，未包含任何虚假或恶意声明；相似训练样本中非谣言案例（如提供更新链接）与其模式一致，且本地模型非谣言证据得分较高。,"[{""label"": 1, ""similarity"": 0.9704, ""text"": ""BREAKING: GermanWings A320 Crash in Southern France""}, {""label"": 0, ""similarity"": 0.87, ""text"": ""For the LATEST UPDATE on the #germanwings plane that crashed in Southern France click http://t.co/WaB80Cd3EC""}, {""label"": 1, ""similarity"": 0.8544, ""text"": ""Sad news, plane crashed in southern France http://t.co/2K5CklKRzZ #GermanWings""}, {""label"": 0, ""similarity"": 0.8379, ""text"": ""Watch our live and rolling coverage of #Germanwings plane crash in southern France: http://t.co/d0osIRFVQR http://t.co/e9n4uq3fDj""}]",Hashtags #4U9525 #GermanWings #A320 all useful for latest info on plane crash in southern France.
372,524985092343889920,6,0,0,0.21160501697539758,0,0.95,cache,False,False,推文表达对袭击的震惊和支持，属于常规反应陈述；本地模型判为非谣言且相似训练样本均为非谣言，缺乏谣言证据。,"[{""label"": 0, ""similarity"": 0.3925, ""text"": ""Our thoughts are with all those affected by today's events in Ottawa.""}, {""label"": 0, ""similarity"": 0.3733, ""text"": ""All of @MLB joins the @BlueJays in thinking of those affected by today's tragedy in Ottawa.""}, {""label"": 0, ""similarity"": 0.3703, ""text"": ""Canadian police warn people in Ottawa to stay away from windows and roofs due to ongoing shooter incident - @CTVNews http://t.co/aF9HyT9BgX""}, {""label"": 0, ""similarity"": 0.3605, ""text"": ""PM Netanyahu spoke with Canadian PM Harper and conveyed the condolences of the Israeli people in wake of the terrorist attack in Ottawa.""}]",I'm appalled by today's attack in Ottawa. I offer my full support to @pmharper and the Canadian people as they deal with this incident.
2,500360889347096576,1,1,0,0.21035924391069125,0,0.85,cache,False,False,推文表达对发布视频动机的指责，但属于观点表述，缺乏具体可验证的事实；相似训练样本中仅有一个谣言样本且相似度一般，多数为非谣言样本，因此保持非谣言判断。,"[{""label"": 0, ""similarity"": 0.6635, ""text"": ""Damn #Ferguson #MikeBrown http://t.co/1qmphydgip""}, {""label"": 0, ""similarity"": 0.6511, ""text"": ""#Ferguson #MikeBrown protests http://t.co/UubTxFmU7c""}, {""label"": 0, ""similarity"": 0.6282, ""text"": ""Thank you PBO. #Ferguson #MikeBrown http://t.co/TtTBLTrz0g""}, {""label"": 1, ""similarity"": 0.5931, ""text"": ""I refuse to call the #Ferguson police chief incompetent when it is so clear the release of that video was calculated and brazen. #MikeBrown""}]",so ... they clearly released that video  only to shame &amp; blame the victim. #Ferguson #MikeBrown
86,499696733979688961,1,0,0,0.2090664818604291,0,0.9,cache,False,False,推文仅客观描述军事警察部署场景，无质疑或评论线索；相似训练样本中非谣言样本（相似度0.5914）更匹配其事实性语气，本地模型非谣言证据充分。,"[{""label"": 0, ""similarity"": 0.5914, ""text"": ""#Ferguson picture from earlier in the day, high powered rifles trained on protesters http://t.co/OYOur3ZCrA""}, {""label"": 1, ""similarity"": 0.5133, ""text"": ""Remarkably, despite the military-style police presence in #Ferguson, a known killer was able to skip town http://t.co/lDGjp6Wt1j""}, {""label"": 0, ""similarity"": 0.3194, ""text"": ""Police are using military weapons to occupy #Ferguson, Missouri: http://t.co/VnGMpxrdbI http://t.co/TAgA8A5MU6""}, {""label"": 0, ""similarity"": 0.3163, ""text"": ""Right now in #ferguson https://t.co/M0yp0a2Wwv""}]","Military-style police in overwhelming show of force: 3 APCs, ~100 officers, high-powered rifles #Ferguson http://t.co/joc9ZnPuqM"
270,544338676835041280,5,0,0,0.20826075485228943,0,0.9,cache,False,False,推文仅为现场争吵的描述，未包含虚假声明或误导性信息，且本地模型非谣言证据中的'穆斯林'、'观看'等词项得分较高，不支持改为谣言。,"[{""label"": 1, ""similarity"": 0.3504, ""text"": ""#BREAKING: One man has been arrested and people are being evacuated from the building #sydneysiege http://t.co/7NdqPYhwcY""}, {""label"": 0, ""similarity"": 0.3477, ""text"": ""A crowd gathers near Martin Place. #sydneysiege http://t.co/7NdqPYhwcY @JezNews http://t.co/hCgUyOcuhn""}, {""label"": 1, ""similarity"": 0.3365, ""text"": ""Islamic terrorist attack in Sydney. Hostages holding up a black flag with the Islamic creed on it. #SydneySiege http://t.co/8NE4o0coQ6""}, {""label"": 1, ""similarity"": 0.3354, ""text"": ""BREAKING: Hostages are running out of the cafe #sydneysiege""}]","An argument breaks out in crowd watching #sydneysiege after one man goes on anti-Islamic rant. He's told ""Muslims are welcome here mate!"""
286,544497405237161984,5,0,0,0.20662523929045118,0,0.85,cache,False,False,推文为中性报道引用枪手可能有自我宣传癖，没有明显虚假陈述；本地模型非谣言证据权重高，相似训练样本中也有非谣言例，不足改为谣言。,"[{""label"": 1, ""similarity"": 0.7591, ""text"": ""#BREAKING: The gunman behind the #SydneySiege has been named as Man Monis http://t.co/gl30dy8PYN http://t.co/0HiXMytDzm""}, {""label"": 1, ""similarity"": 0.7078, ""text"": ""#BREAKING: Man Monis has been named as the gunman behind the #SydneySiege. #9News http://t.co/NPeQvHs7Pn""}, {""label"": 0, ""similarity"": 0.6878, ""text"": ""BREAKING: Gunman alleged to have taken hostages in #sydneysiege identified as Man Haron Monis, official tells CNN http://t.co/VUVPPrKuDc""}, {""label"": 0, ""similarity"": 0.6813, ""text"": ""Pictured: Gunman Man Haron Monis, on bail over murder of ex-wife http://t.co/xheuclMCmj #sydneysiege http://t.co/32hYnLqV6J""}]","Man Haron Monis, named as the #sydneysiege gunman, may have a ""fetish for self-publicity"". http://t.co/UdkysqURCT http://t.co/vNDbnOkdt8"
33,500249081286250496,1,0,0,0.20571203687312165,0,0.95,cache,False,False,推文描述和平游行并附有正版图片来源，本地非谣言证据强于谣言特征，相似训练样本中仅有一条内容不同的谣言样本，不支持覆盖。,"[{""label"": 1, ""similarity"": 1.1579, ""text"": ""Another police shooting in protest-plagued #Ferguson: http://t.co/NcVUm7Fqdp (Scott Olson, Getty Images) http://t.co/YfIp2RUB4N""}, {""label"": 0, ""similarity"": 0.77, ""text"": ""#Ferguson: protesters march peacefully, militarized police aim guns at them http://t.co/nelrA6qZQn pic: @ryanjreilly http://t.co/KgTFspqfrd""}, {""label"": 0, ""similarity"": 0.4766, ""text"": ""Police and protesters face to face in #Ferguson http://t.co/C0U0rQzGFa""}, {""label"": 0, ""similarity"": 0.3865, ""text"": ""On a street in #Ferguson: Big wooden pellets &amp; aftermath, weapons used against peaceful protesters http://t.co/hma5qv8pls""}]","Protesters march peacefully alongside state troopers in #Ferguson: http://t.co/qqiQ0XKDRN (Scott Olson, Getty Images) http://t.co/D6DKEK0z5n"
19,500328758201815041,1,1,0,0.20377515905356525,1,0.85,cache,True,False,推文声称‘MO chapter of Klan raising money as reward for the officer killing’，与相似度0.8476的训练样本（标签1）‘KKK already raising money for the police officer who shot and killed #MikeBrown’表述一致，强烈支持谣言。,"[{""label"": 1, ""similarity"": 0.8476, ""text"": ""KKK already raising money for the police officer who shot and killed #MikeBrown - #Ferguson http://t.co/VWkZXjHF7V""}, {""label"": 0, ""similarity"": 0.7635, ""text"": ""Serve and protect?... #Ferguson #Justice #UniteBlue http://t.co/XSLJ9hRhs2""}, {""label"": 0, ""similarity"": 0.664, ""text"": ""RT @Smith83K This Cartoon Says It All: via @BennettCartoons via Chattanooga Times Free Press #Ferguson #UniteBlue #KY http://t.co/TwEej9WWme""}, {""label"": 0, ""similarity"": 0.6548, ""text"": ""Tell me again how this guy points loaded rifle at cops w impunity &amp; unarmd black men get killed #Ferguson  #UniteBlue http://t.co/QBldRbRKBO""}]",Disgusting: MO chapter of Klan raising money as “reward” for the officer killing #MikeBrown. #Ferguson #UniteBlue http://t.co/xRCCazRSFs
21,500298752469770240,1,1,0,0.20229171319525405,0,0.85,cache,False,False,"相似训练样本中类似指控（如""cops shoot an unarmed kid...martial law""）被标记为非谣言，且本地模型非谣言证据指向弗格森话题，没有强烈支持谣言的线索。","[{""label"": 0, ""similarity"": 0.5472, ""text"": ""Damn #Ferguson #MikeBrown http://t.co/1qmphydgip""}, {""label"": 0, ""similarity"": 0.5371, ""text"": ""#Ferguson #MikeBrown protests http://t.co/UubTxFmU7c""}, {""label"": 0, ""similarity"": 0.5079, ""text"": ""Thank you PBO. #Ferguson #MikeBrown http://t.co/TtTBLTrz0g""}, {""label"": 0, ""similarity"": 0.5069, ""text"": ""So let me get this right - cops shoot an unarmed kid then put the town under effective martial law? In the USA? In 2014? #Ferguson""}]",Shoot unarmed kid. Conceal evidence. Impose martial law. Harass reporters. Smear the victim. Worst. Police. Ever. #Ferguson #MikeBrown
72,500322242296041473,1,0,0,0.20152267837255577,0,0.85,cache,False,False,推文为政治评论式提问，没有传播具体虚假事实；相似训练样本中仅有一个谣言样本但内容不相关，非谣言样本支持性更强。,"[{""label"": 0, ""similarity"": 0.6101, ""text"": ""If Michael Brown had been white, @stltoday would have described crowd not as a \""mob\"", but as a 'heartbroken community'. #Ferguson""}, {""label"": 1, ""similarity"": 0.6046, ""text"": ""Why was #Ferguson PD still looking for the suspect 7 hours after Michael Brown had been killed? http://t.co/xmMMBBN5nT""}, {""label"": 0, ""similarity"": 0.5155, ""text"": ""If Michael Brown had shot and killed a #Ferguson police officer, would his identity be kept secret for his &amp; his family's safety?""}, {""label"": 0, ""similarity"": 0.3991, ""text"": ""Right now in #ferguson https://t.co/M0yp0a2Wwv""}]","If Michael Brown had been carrying a gun, would Republicans still say he had a right to bear arms? Or is that only for white men? #ferguson"
221,544287991959539713,5,1,0,0.20134439640714355,0,0.85,cache,False,False,推文是ABC对国家安全委员会会议结束的客观报道，用词中性，缺乏谣言特征；本地模型非谣言证据强（如‘about’0.5742），且仅一个高相似谣言样本，但其描述更具体，不足以覆盖当前事实性陈述。,"[{""label"": 1, ""similarity"": 0.8914, ""text"": ""Ongoing hostage situation in Sydney café. #sydneyseige  Australian PM convenes National Security Committee of cabinet http://t.co/KDp8R6wdOm""}, {""label"": 1, ""similarity"": 0.4822, ""text"": ""#sydneysiege: It's understood the gunman has demanded a meeting with the Australian PM. http://t.co/YqNdZrYJQQ http://t.co/OEzyLSPCpd""}, {""label"": 0, ""similarity"": 0.4698, ""text"": ""Images of the #SydneySiege http://t.co/dx5yyCVc9K http://t.co/wRpCfYU3sy""}, {""label"": 0, ""similarity"": 0.4289, ""text"": "".@amcoren's report on what we know right now about the #sydneysiege: http://t.co/lkXAAgN5Rg""}]",ABC understands the national security committee of cabinet has just wrapped up a meeting about the #sydneysiege http://t.co/7NdqPYhwcY
243,544435176479027200,5,0,0,0.2012544487183919,0,0.85,cache,False,False,推文是对警方在#sydneysiege事件中表现的正面评价，无具体虚假指控；相似训练样本均为非谣言，文本内容一致支持客观陈述。,"[{""label"": 0, ""similarity"": 0.5154, ""text"": ""this photo speaks a thousand words, praying for all people being held hostage #sydneysiege #SydneyHostageCrisis http://t.co/Pk3wwqd8FS""}, {""label"": 0, ""similarity"": 0.4655, ""text"": ""Images of the #SydneySiege http://t.co/dx5yyCVc9K http://t.co/wRpCfYU3sy""}, {""label"": 0, ""similarity"": 0.4205, ""text"": ""Every Australian should be very proud of their police force today. #sydneysiege http://t.co/U4oQlEC3dL""}, {""label"": 0, ""similarity"": 0.4146, ""text"": ""VIDEO: Police storm cafe in Sydney. #SydneySiege https://t.co/doIVONO5wZ""}]",a thousand words in one picture. the police have been absolutely amazing today #sydneysiege http://t.co/w9Gt6rlYes
